0	0	0
0	0.45	0.7
0	0.451181102	0.698425197
0	0.452362205	0.696850394
0	0.453543307	0.695275591
0	0.454724409	0.693700787
0	0.455905512	0.692125984
0	0.457086614	0.690551181
0	0.458267717	0.688976378
0	0.459448819	0.687401575
0	0.460629921	0.685826772
0	0.461811024	0.684251969
0	0.462992126	0.682677165
0	0.464173228	0.681102362
0	0.465354331	0.679527559
0	0.466535433	0.677952756
0	0.467716535	0.676377953
0	0.468897638	0.67480315
0	0.47007874	0.673228346
0	0.471259843	0.671653543
0	0.472440945	0.67007874
0	0.473622047	0.668503937
0	0.47480315	0.666929134
0	0.475984252	0.665354331
0	0.477165354	0.663779528
0	0.478346457	0.662204724
0	0.479527559	0.660629921
0	0.480708661	0.659055118
0	0.481889764	0.657480315
0	0.483070866	0.655905512
0	0.484251969	0.654330709
0	0.485433071	0.652755906
0	0.486614173	0.651181102
0	0.487795276	0.649606299
0	0.488976378	0.648031496
0	0.49015748	0.646456693
0	0.491338583	0.64488189
0	0.492519685	0.643307087
0	0.493700787	0.641732283
0	0.49488189	0.64015748
0	0.496062992	0.638582677
0	0.497244094	0.637007874
0	0.498425197	0.635433071
0	0.499606299	0.633858268
0	0.500787402	0.632283465
0	0.501968504	0.630708661
0	0.503149606	0.629133858
0	0.504330709	0.627559055
0	0.505511811	0.625984252
0	0.506692913	0.624409449
0	0.507874016	0.622834646
0	0.509055118	0.621259843
0	0.51023622	0.619685039
0	0.511417323	0.618110236
0	0.512598425	0.616535433
0	0.513779528	0.61496063
0	0.51496063	0.613385827
0	0.516141732	0.611811024
0	0.517322835	0.61023622
0	0.518503937	0.608661417
0	0.519685039	0.607086614
0	0.520866142	0.605511811
0	0.522047244	0.603937008
0	0.523228346	0.602362205
0	0.524409449	0.600787402
0	0.525590551	0.599212598
0	0.526771654	0.597637795
0	0.527952756	0.596062992
0	0.529133858	0.594488189
0	0.530314961	0.592913386
0	0.531496063	0.591338583
0	0.532677165	0.58976378
0	0.533858268	0.588188976
0	0.53503937	0.586614173
0	0.536220472	0.58503937
0	0.537401575	0.583464567
0	0.538582677	0.581889764
0	0.53976378	0.580314961
0	0.540944882	0.578740157
0	0.542125984	0.577165354
0	0.543307087	0.575590551
0	0.544488189	0.574015748
0	0.545669291	0.572440945
0	0.546850394	0.570866142
0	0.548031496	0.569291339
0	0.549212598	0.567716535
0	0.550393701	0.566141732
0	0.551574803	0.564566929
0	0.552755906	0.562992126
0	0.553937008	0.561417323
0	0.55511811	0.55984252
0	0.556299213	0.558267717
0	0.557480315	0.556692913
0	0.558661417	0.55511811
0	0.55984252	0.553543307
0	0.561023622	0.551968504
0	0.562204724	0.550393701
0	0.563385827	0.548818898
0	0.564566929	0.547244094
0	0.565748031	0.545669291
0	0.566929134	0.544094488
0	0.568110236	0.542519685
0	0.569291339	0.540944882
0	0.570472441	0.539370079
0	0.571653543	0.537795276
0	0.572834646	0.536220472
0	0.574015748	0.534645669
0	0.57519685	0.533070866
0	0.576377953	0.531496063
0	0.577559055	0.52992126
0	0.578740157	0.528346457
0	0.57992126	0.526771654
0	0.581102362	0.52519685
0	0.582283465	0.523622047
0	0.583464567	0.522047244
0	0.584645669	0.520472441
0	0.585826772	0.518897638
0	0.587007874	0.517322835
0	0.588188976	0.515748031
0	0.589370079	0.514173228
0	0.590551181	0.512598425
0	0.591732283	0.511023622
0	0.592913386	0.509448819
0	0.594094488	0.507874016
0	0.595275591	0.506299213
0	0.596456693	0.504724409
0	0.597637795	0.503149606
0	0.6	0.5
0.007480315	0.602362205	0.498031496
0.01496063	0.604724409	0.496062992
0.022440945	0.607086614	0.494094488
0.02992126	0.609448819	0.492125984
0.037401575	0.611811024	0.49015748
0.04488189	0.614173228	0.488188976
0.052362205	0.616535433	0.486220472
0.05984252	0.618897638	0.484251969
0.067322835	0.621259843	0.482283465
0.07480315	0.623622047	0.480314961
0.082283465	0.625984252	0.478346457
0.08976378	0.628346457	0.476377953
0.097244094	0.630708661	0.474409449
0.104724409	0.633070866	0.472440945
0.112204724	0.635433071	0.470472441
0.119685039	0.637795276	0.468503937
0.127165354	0.64015748	0.466535433
0.134645669	0.642519685	0.464566929
0.142125984	0.64488189	0.462598425
0.149606299	0.647244094	0.460629921
0.157086614	0.649606299	0.458661417
0.164566929	0.651968504	0.456692913
0.172047244	0.654330709	0.454724409
0.179527559	0.656692913	0.452755906
0.187007874	0.659055118	0.450787402
0.194488189	0.661417323	0.448818898
0.201968504	0.663779528	0.446850394
0.209448819	0.666141732	0.44488189
0.216929134	0.668503937	0.442913386
0.224409449	0.670866142	0.440944882
0.231889764	0.673228346	0.438976378
0.239370079	0.675590551	0.437007874
0.246850394	0.677952756	0.43503937
0.254330709	0.680314961	0.433070866
0.261811024	0.682677165	0.431102362
0.269291339	0.68503937	0.429133858
0.276771654	0.687401575	0.427165354
0.284251969	0.68976378	0.42519685
0.291732283	0.692125984	0.423228346
0.299212598	0.694488189	0.421259843
0.306692913	0.696850394	0.419291339
0.314173228	0.699212598	0.417322835
0.321653543	0.701574803	0.415354331
0.329133858	0.703937008	0.413385827
0.336614173	0.706299213	0.411417323
0.344094488	0.708661417	0.409448819
0.351574803	0.711023622	0.407480315
0.359055118	0.713385827	0.405511811
0.366535433	0.715748031	0.403543307
0.374015748	0.718110236	0.401574803
0.381496063	0.720472441	0.399606299
0.388976378	0.722834646	0.397637795
0.396456693	0.72519685	0.395669291
0.403937008	0.727559055	0.393700787
0.411417323	0.72992126	0.391732283
0.418897638	0.732283465	0.38976378
0.426377953	0.734645669	0.387795276
0.433858268	0.737007874	0.385826772
0.441338583	0.739370079	0.383858268
0.448818898	0.741732283	0.381889764
0.456299213	0.744094488	0.37992126
0.463779528	0.746456693	0.377952756
0.471259843	0.748818898	0.375984252
0.478740157	0.751181102	0.374015748
0.486220472	0.753543307	0.372047244
0.493700787	0.755905512	0.37007874
0.501181102	0.758267717	0.368110236
0.508661417	0.760629921	0.366141732
0.516141732	0.762992126	0.364173228
0.523622047	0.765354331	0.362204724
0.531102362	0.767716535	0.36023622
0.538582677	0.77007874	0.358267717
0.546062992	0.772440945	0.356299213
0.553543307	0.77480315	0.354330709
0.561023622	0.777165354	0.352362205
0.568503937	0.779527559	0.350393701
0.575984252	0.781889764	0.348425197
0.583464567	0.784251969	0.346456693
0.590944882	0.786614173	0.344488189
0.598425197	0.788976378	0.342519685
0.605905512	0.791338583	0.340551181
0.613385827	0.793700787	0.338582677
0.620866142	0.796062992	0.336614173
0.628346457	0.798425197	0.334645669
0.635826772	0.800787402	0.332677165
0.643307087	0.803149606	0.330708661
0.650787402	0.805511811	0.328740157
0.658267717	0.807874016	0.326771654
0.665748031	0.81023622	0.32480315
0.673228346	0.812598425	0.322834646
0.680708661	0.81496063	0.320866142
0.688188976	0.817322835	0.318897638
0.695669291	0.819685039	0.316929134
0.703149606	0.822047244	0.31496063
0.710629921	0.824409449	0.312992126
0.718110236	0.826771654	0.311023622
0.725590551	0.829133858	0.309055118
0.733070866	0.831496063	0.307086614
0.740551181	0.833858268	0.30511811
0.748031496	0.836220472	0.303149606
0.755511811	0.838582677	0.301181102
0.762992126	0.840944882	0.299212598
0.770472441	0.843307087	0.297244094
0.777952756	0.845669291	0.295275591
0.785433071	0.848031496	0.293307087
0.792913386	0.850393701	0.291338583
0.800393701	0.852755906	0.289370079
0.807874016	0.85511811	0.287401575
0.815354331	0.857480315	0.285433071
0.822834646	0.85984252	0.283464567
0.830314961	0.862204724	0.281496063
0.837795276	0.864566929	0.279527559
0.845275591	0.866929134	0.277559055
0.852755906	0.869291339	0.275590551
0.86023622	0.871653543	0.273622047
0.867716535	0.874015748	0.271653543
0.87519685	0.876377953	0.269685039
0.882677165	0.878740157	0.267716535
0.89015748	0.881102362	0.265748031
0.897637795	0.883464567	0.263779528
0.90511811	0.885826772	0.261811024
0.912598425	0.888188976	0.25984252
0.92007874	0.890551181	0.257874016
0.927559055	0.892913386	0.255905512
0.93503937	0.895275591	0.253937008
0.942519685	0.897637795	0.251968504
0.95	0.9	0.25
1	1	1
